all_name,Hub name,lato/stricto,Family ID,Family name,Family name (JP),GL,SF,WF,YL,status,message
ゴジンカハナワラビ,ゴジンカハナワラビ,,6,Ophioglossaceae,ハナヤスリ,GL_00079,SF_00117,#N/A,YL_00121,確定,
コハナヤスリ,コハナヤスリ,,6,Ophioglossaceae,ハナヤスリ,GL_00089,SF_00081,#N/A,YL_00134,確定,
コハナワラビ,コケハナワラビ,,6,Ophioglossaceae,ハナヤスリ,#N/A,SF_00086,#N/A,YL_00110,確定,
コヒロハハナヤスリ,コヒロハハナヤスリ,,6,Ophioglossaceae,ハナヤスリ,GL_00086,SF_00075,#N/A,YL_00130,確定,
コブラン,コブラン,,6,Ophioglossaceae,ハナヤスリ,GL_00085,SF_00080,#N/A,YL_00129,確定,
サガワハナワラビ,サガワハナワラビ,,6,Ophioglossaceae,ハナヤスリ,#N/A,SF_00106,#N/A,#N/A,確定,
サクラジマハナヤスリ,サクラジマハナヤスリ,,6,Ophioglossaceae,ハナヤスリ,GL_00081,SF_00078,#N/A,YL_00125,確定,
シダレハナヤスリ,コブラン,,6,Ophioglossaceae,ハナヤスリ,GL_00085,SF_00080,#N/A,YL_00129,確定,
シチトウハナワラビ,シチトウハナワラビ,,6,Ophioglossaceae,ハナヤスリ,GL_00060,SF_00111,#N/A,YL_00096,確定,
シマオオハナワラビ,シマオオハナワラビ,,6,Ophioglossaceae,ハナヤスリ,#N/A,#N/A,#N/A,YL_00098,確定,
タイワンハナヤスリ,タイワンハナヤスリ,,6,Ophioglossaceae,ハナヤスリ,#N/A,#N/A,#N/A,YL_00124,確定,
タカネハナワラビ,タカネハナワラビ,,6,Ophioglossaceae,ハナヤスリ,GL_00061,SF_00089,#N/A,YL_00097,確定,
タンナハナワラビ,タンナハナワラビ,,6,Ophioglossaceae,ハナヤスリ,#N/A,#N/A,#N/A,YL_00123,確定,
チャボハナヤスリ,チャボハナヤスリ,,6,Ophioglossaceae,ハナヤスリ,GL_00084,SF_00077,#N/A,YL_00128,確定,
チャボハナワラビ,タカネハナワラビ,,6,Ophioglossaceae,ハナヤスリ,GL_00061,SF_00089,#N/A,YL_00097,確定,
トネハナヤスリ,トネハナヤスリ,,6,Ophioglossaceae,ハナヤスリ,GL_00082,SF_00076,#N/A,YL_00126,確定,
ナガバハナヤスリ,コヒロハハナヤスリ,,6,Ophioglossaceae,ハナヤスリ,GL_00086,SF_00075,#N/A,YL_00130,確定,
ナガホノナツノハナワラビ,ナガホノナツノハナワラビ,,6,Ophioglossaceae,ハナヤスリ,GL_00070,SF_00084,#N/A,YL_00111,確定,
ナガボノナツノハナワラビ,ナガホノナツノハナワラビ,,6,Ophioglossaceae,ハナヤスリ,GL_00070,SF_00084,#N/A,YL_00111,確定,
ナガホノナツハナワラビ,ナガホノナツノハナワラビ,,6,Ophioglossaceae,ハナヤスリ,GL_00070,SF_00084,#N/A,YL_00111,確定,
ナツノハナワラビ,ナツノハナワラビ,,6,Ophioglossaceae,ハナヤスリ,GL_00074,SF_00083,#N/A,YL_00115,確定,
ナンキハナワラビ,シチトウハナワラビ,,6,Ophioglossaceae,ハナヤスリ,GL_00060,SF_00111,#N/A,YL_00096,確定,
ナンゴクハナヤスリ,ナンゴクハナヤスリ,,6,Ophioglossaceae,ハナヤスリ,#N/A,#N/A,#N/A,YL_00131,確定,
ハナヤスリ,コヒロハハナヤスリ,,6,Ophioglossaceae,ハナヤスリ,GL_00086,SF_00075,#N/A,YL_00130,確定,
ハブハナワラビ,ハブハナワラビ,,6,Ophioglossaceae,ハナヤスリ,GL_00075,SF_00116,#N/A,YL_00117,確定,
ハマハナヤスリ,ハマハナヤスリ,,6,Ophioglossaceae,ハナヤスリ,GL_00087,SF_00073,#N/A,YL_00132,確定,
ハルハナヤスリ,ヒロハハナヤスリ,,6,Ophioglossaceae,ハナヤスリ,GL_00088,SF_00074,#N/A,YL_00133,確定,
ヒメハナワラビ,ヒメハナワラビ,,6,Ophioglossaceae,ハナヤスリ,GL_00065,SF_00085,#N/A,YL_00104,確定,
ヒロハハナヤスリ,ヒロハハナヤスリ,,6,Ophioglossaceae,ハナヤスリ,GL_00088,SF_00074,#N/A,YL_00133,確定,
フジハナヤスリ,コヒロハハナヤスリ,,6,Ophioglossaceae,ハナヤスリ,GL_00086,SF_00075,#N/A,YL_00130,確定,
フユノハナワラビ,フユノハナワラビ,広義,6,Ophioglossaceae,ハナヤスリ,#N/A,#N/A,#N/A,YL_00112,確定,フユノハナワラビ広義/狭義
フユノハナワラビ,フユノハナワラビ,狭義,6,Ophioglossaceae,ハナヤスリ,GL_00072,SF_00090,#N/A,#N/A,確定,フユノハナワラビ広義/狭義
ヘビノシタ,ヒメハナワラビ,,6,Ophioglossaceae,ハナヤスリ,GL_00065,SF_00085,#N/A,YL_00104,確定,
ホウライハナワラビ,ホウライハナワラビ,,6,Ophioglossaceae,ハナヤスリ,GL_00062,SF_00112,#N/A,YL_00099,確定,
ホソバハナヤスリ,タイワンハナヤスリ,,6,Ophioglossaceae,ハナヤスリ,#N/A,#N/A,#N/A,YL_00124,確定,
ホソバミヤマハナワラビ,ホソバミヤマハナワラビ,,6,Ophioglossaceae,ハナヤスリ,#N/A,SF_00088,#N/A,YL_00102,確定,ホソバミヤマハナワラビ/ミヤマハナワラビ
ホソバミヤマハナワラビ,ミヤマハナワラビ,,6,Ophioglossaceae,ハナヤスリ,GL_00064,SF_00087,#N/A,YL_00101,確定,ホソバミヤマハナワラビ/ミヤマハナワラビ
ホノオハナワラビ,ホノオハナワラビ,,6,Ophioglossaceae,ハナヤスリ,#N/A,SF_00093,#N/A,#N/A,確定,
ミチノクハナワラビ,ミチノクハナワラビ,,6,Ophioglossaceae,ハナヤスリ,#N/A,SF_00094,#N/A,#N/A,確定,
ミドリシチトウハナワラビ,ミドリシチトウハナワラビ,,6,Ophioglossaceae,ハナヤスリ,#N/A,SF_00100,#N/A,#N/A,確定,
ミドリハナワラビ,ミドリハナワラビ,,6,Ophioglossaceae,ハナヤスリ,GL_00073,SF_00099,#N/A,YL_00114,確定,
ミヤコジマハナワラビ,ミヤコジマハナワラビ,,6,Ophioglossaceae,ハナヤスリ,GL_00080,SF_00082,#N/A,YL_00122,確定,
ミヤマハナワラビ,ミヤマハナワラビ,,6,Ophioglossaceae,ハナヤスリ,GL_00064,SF_00087,#N/A,YL_00101,確定,
ムツハナワラビ,ムツハナワラビ,,6,Ophioglossaceae,ハナヤスリ,#N/A,SF_00097,#N/A,#N/A,確定,
モトマチハナワラビ,シチトウハナワラビ,,6,Ophioglossaceae,ハナヤスリ,GL_00060,SF_00111,#N/A,YL_00096,確定,
ヤマハナワラビ,ヤマハナワラビ,広義,6,Ophioglossaceae,ハナヤスリ,#N/A,#N/A,#N/A,YL_00106,確定,ヤマハナワラビ広義/狭義
ヤマハナワラビ,ヤマハナワラビ,狭義,6,Ophioglossaceae,ハナヤスリ,GL_00067,SF_00101,#N/A,#N/A,確定,ヤマハナワラビ広義/狭義
ヤマフユノハナワラビ,ヤマフユノハナワラビ,,6,Ophioglossaceae,ハナヤスリ,#N/A,SF_00104,#N/A,#N/A,確定,
イオウトウリュウビンタイモドキ,リュウビンタイモドキ,,7,Marattiaceae,リュウビンタイ,GL_00094,SF_00123,#N/A,YL_00141,確定,
オオムカシリュウビンタイ,オオムカシリュウビンタイ,,7,Marattiaceae,リュウビンタイ,#N/A,#N/A,#N/A,YL_00138,確定,
オガサワラリュウビンタイ,オガサワラリュウビンタイ,,7,Marattiaceae,リュウビンタイ,GL_00090,SF_00122,#N/A,YL_00135,確定,
ナンヨウリュウビンタイ,ホソバリュウビンタイ,,7,Marattiaceae,リュウビンタイ,GL_00093,SF_00121,#N/A,YL_00136,確定,
ナンヨウリュウビンタイモドキ,ナンヨウリュウビンタイモドキ,,7,Marattiaceae,リュウビンタイ,#N/A,#N/A,#N/A,YL_00142,確定,
ヒノタニリュウビンタイ,ヒノタニリュウビンタイ,,7,Marattiaceae,リュウビンタイ,GL_00091,SF_00120,#N/A,YL_00137,確定,
ヒロハリュウビンタイモドキ,リュウビンタイモドキ,,7,Marattiaceae,リュウビンタイ,GL_00094,SF_00123,#N/A,YL_00141,確定,
ホソバリュウビンタイ,ホソバリュウビンタイ,,7,Marattiaceae,リュウビンタイ,GL_00093,SF_00121,#N/A,YL_00136,確定,
ムカシリュウビンタイ,ムカシリュウビンタイ,,7,Marattiaceae,リュウビンタイ,#N/A,#N/A,#N/A,YL_00140,確定,
リュウビンタイ,リュウビンタイ,,7,Marattiaceae,リュウビンタイ,GL_00092,SF_00119,#N/A,YL_00139,確定,
リュウビンタイモドキ,リュウビンタイモドキ,,7,Marattiaceae,リュウビンタイ,GL_00094,SF_00123,#N/A,YL_00141,確定,
オオバヤシャゼンマイ,オオバヤシャゼンマイ,,8,Osmundaceae,ゼンマイ,GL_00099,SF_00131,#N/A,YL_00148,確定,
オクタマゼンマイ,オオバヤシャゼンマイ,,8,Osmundaceae,ゼンマイ,GL_00099,SF_00131,#N/A,YL_00148,確定,
オクノヤシャゼンマイ,オクノヤシャゼンマイ,,8,Osmundaceae,ゼンマイ,#N/A,SF_00127,#N/A,#N/A,確定,オクノヤシャゼンマイ/ヤシャゼンマイ
オクノヤシャゼンマイ,ヤシャゼンマイ,,8,Osmundaceae,ゼンマイ,GL_00098,SF_00126,#N/A,YL_00146,確定,オクノヤシャゼンマイ/ヤシャゼンマイ
オニゼンマイ,オニゼンマイ,,8,Osmundaceae,ゼンマイ,GL_00096,SF_00129,#N/A,YL_00144,確定,
コゼンマイ,コゼンマイ,,8,Osmundaceae,ゼンマイ,#N/A,SF_00130,#N/A,YL_00149,確定,
シシゼンマイ,シシゼンマイ,,8,Osmundaceae,ゼンマイ,#N/A,SF_00125,#N/A,#N/A,確定,シシゼンマイ/ゼンマイ
シシゼンマイ,ゼンマイ,,8,Osmundaceae,ゼンマイ,GL_00097,SF_00124,#N/A,YL_00145,確定,シシゼンマイ/ゼンマイ
シロヤマゼンマイ,シロヤマゼンマイ,,8,Osmundaceae,ゼンマイ,GL_00095,SF_00128,#N/A,YL_00143,確定,
ゼンマイ,ゼンマイ,,8,Osmundaceae,ゼンマイ,GL_00097,SF_00124,#N/A,YL_00145,確定,
タイワンオニゼンマイ,オニゼンマイ,,8,Osmundaceae,ゼンマイ,GL_00096,SF_00129,#N/A,YL_00144,確定,
ハゼンマイ,ゼンマイ,,8,Osmundaceae,ゼンマイ,GL_00097,SF_00124,#N/A,YL_00145,確定,
ヤシャゼンマイ,ヤシャゼンマイ,,8,Osmundaceae,ゼンマイ,GL_00098,SF_00126,#N/A,YL_00146,確定,
ヤマドリシダ,ヤマドリゼンマイ,広義,8,Osmundaceae,ゼンマイ,#N/A,SF_00132,#N/A,YL_00150,確定,ヤマドリゼンマイ広義/狭義
ヤマドリシダ,ヤマドリゼンマイ,狭義,8,Osmundaceae,ゼンマイ,GL_00100,#N/A,#N/A,YL_00151,確定,ヤマドリゼンマイ広義/狭義
ヤマドリゼンマイ,ヤマドリゼンマイ,広義,8,Osmundaceae,ゼンマイ,#N/A,SF_00132,#N/A,YL_00150,確定,ヤマドリゼンマイ広義/狭義
ヤマドリゼンマイ,ヤマドリゼンマイ,狭義,8,Osmundaceae,ゼンマイ,GL_00100,#N/A,#N/A,YL_00151,確定,ヤマドリゼンマイ広義/狭義
レガリスゼンマイ,レガリスゼンマイ,,8,Osmundaceae,ゼンマイ,#N/A,#N/A,#N/A,YL_00147,確定,
アイハイホラゴケ,アイハイホラゴケ,,9,Hymenophyllaceae,コケシノブ,GL_00140,SF_00169,#N/A,YL_00205,確定,
アオホラゴケ,アオホラゴケ,,9,Hymenophyllaceae,コケシノブ,GL_00110,SF_00145,#N/A,YL_00165,確定,
アオホラゴケモドキ,オオアオホラゴケ,,9,Hymenophyllaceae,コケシノブ,GL_00106,SF_00147,#N/A,YL_00161,確定,
アミホラゴケ,アミホラゴケ,,9,Hymenophyllaceae,コケシノブ,#N/A,#N/A,#N/A,YL_00153,確定,
アリサンホラゴケ,カタハホラゴケ,,9,Hymenophyllaceae,コケシノブ,#N/A,#N/A,#N/A,YL_00170,確定,
イズハイホラゴケ,イズハイホラゴケ,,9,Hymenophyllaceae,コケシノブ,GL_00136,SF_00160,#N/A,YL_00201,確定,
ウスイロコケシダ,ウスイロコケシノブ,,9,Hymenophyllaceae,コケシノブ,#N/A,#N/A,#N/A,YL_00186,確定,
ウスイロコケシノブ,ウスイロコケシノブ,,9,Hymenophyllaceae,コケシノブ,#N/A,#N/A,#N/A,YL_00186,確定,
ウチワゴケ,ウチワゴケ,,9,Hymenophyllaceae,コケシノブ,GL_00113,SF_00151,#N/A,YL_00168,確定,
ウライコケシノブ,オオコケシノブ,,9,Hymenophyllaceae,コケシノブ,GL_00119,SF_00137,#N/A,YL_00176,確定,
オオアオホラゴケ,オオアオホラゴケ,,9,Hymenophyllaceae,コケシノブ,GL_00106,SF_00147,#N/A,YL_00161,確定,
オオカンシノブホラゴケ,カンシノブホラゴケ,,9,Hymenophyllaceae,コケシノブ,GL_00115,SF_00154,#N/A,YL_00171,確定,
オオコケシノブ,オオコケシノブ,,9,Hymenophyllaceae,コケシノブ,GL_00119,SF_00137,#N/A,YL_00176,確定,
オオハイホラゴケ,オオハイホラゴケ,,9,Hymenophyllaceae,コケシノブ,GL_00138,SF_00158,#N/A,YL_00203,確定,
オガサワラウチワゴケ,オガサワラウチワゴケ/ムニンホラゴケ,,9,Hymenophyllaceae,コケシノブ,GL_00107,SF_00152,#N/A,YL_00162,確定,
オガサワラオニホラゴケ,オニホラゴケ,,9,Hymenophyllaceae,コケシノブ,GL_00102,SF_00172,#N/A,YL_00155,確定,
オガサワラホラゴケ,アオホラゴケ,,9,Hymenophyllaceae,コケシノブ,GL_00110,SF_00145,#N/A,YL_00165,確定,アオホラゴケ/オガサワラホラゴケ
オガサワラホラゴケ,オガサワラホラゴケ,,9,Hymenophyllaceae,コケシノブ,#N/A,#N/A,#N/A,YL_00160,確定,アオホラゴケ/オガサワラホラゴケ
オキナワコケシノブ,リュウキュウコケシノブ,,9,Hymenophyllaceae,コケシノブ,GL_00126,SF_00138,#N/A,YL_00189,確定,
オドリココケシノブ,オドリココケシノブ,,9,Hymenophyllaceae,コケシノブ,#N/A,#N/A,#N/A,YL_00178,確定,
オニコケシノブ,オオコケシノブ,,9,Hymenophyllaceae,コケシノブ,GL_00119,SF_00137,#N/A,YL_00176,確定,
オニホラゴケ,オニホラゴケ,,9,Hymenophyllaceae,コケシノブ,GL_00102,SF_00172,#N/A,YL_00155,確定,
カタハホラゴケ,カタハホラゴケ,,9,Hymenophyllaceae,コケシノブ,#N/A,#N/A,#N/A,YL_00170,確定,
カンシノブホラゴケ,カンシノブホラゴケ,,9,Hymenophyllaceae,コケシノブ,GL_00115,SF_00154,#N/A,YL_00171,確定,
キクモバホラゴケ,キクモバホラゴケ,,9,Hymenophyllaceae,コケシノブ,GL_00103,SF_00170,#N/A,YL_00156,確定,
キヨスミコケシノブ,キヨスミコケシノブ,,9,Hymenophyllaceae,コケシノブ,GL_00124,SF_00140,#N/A,YL_00185,確定,
クミンホラゴケ,クミンホラゴケ,,9,Hymenophyllaceae,コケシノブ,#N/A,#N/A,#N/A,YL_00154,確定,
ケナシウスイロコケシノブ,ケナシウスイロコケシノブ,,9,Hymenophyllaceae,コケシノブ,#N/A,#N/A,#N/A,YL_00175,確定,
コウヤコケシノブ,コウヤコケシノブ,,9,Hymenophyllaceae,コケシノブ,GL_00120,SF_00139,#N/A,YL_00177,確定,
コウライコケシノブ,ヒメコケシノブ,,9,Hymenophyllaceae,コケシノブ,GL_00121,SF_00134,#N/A,YL_00179,確定,
コオニホラゴケ,ナンバンホラゴケ,,9,Hymenophyllaceae,コケシノブ,GL_00128,SF_00173,#N/A,YL_00193,確定,
コガネシノブ,ハイホラゴケ,,9,Hymenophyllaceae,コケシノブ,GL_00131,SF_00155,#N/A,YL_00196,確定,
コガネホラゴケ,ツルホラゴケ,,9,Hymenophyllaceae,コケシノブ,GL_00129,SF_00165,#N/A,YL_00194,確定,
コケシノブ,コケシノブ,,9,Hymenophyllaceae,コケシノブ,GL_00127,SF_00136,#N/A,YL_00191,確定,
コケハイホラゴケ,コケハイホラゴケ/ニセアミホラゴケ,,9,Hymenophyllaceae,コケシノブ,GL_00139,SF_00156,#N/A,YL_00204,確定,
コケホラゴケ,コケホラゴケ,,9,Hymenophyllaceae,コケシノブ,GL_00112,SF_00146,#N/A,YL_00167,確定,
コハイホラゴケ,コハイホラゴケ,,9,Hymenophyllaceae,コケシノブ,GL_00143,SF_00166,#N/A,YL_00208,確定,コハイホラゴケ/ヒメハイホラゴケ
コハイホラゴケ,ヒメハイホラゴケ,,9,Hymenophyllaceae,コケシノブ,GL_00135,SF_00157,#N/A,YL_00200,確定,コハイホラゴケ/ヒメハイホラゴケ
コバガタシノブ,ヒメチヂレコケシノブ,,9,Hymenophyllaceae,コケシノブ,GL_00122,SF_00141,#N/A,YL_00180,確定,
サキシマホラゴケ,サキシマホラゴケ,,9,Hymenophyllaceae,コケシノブ,GL_00104,SF_00175,#N/A,YL_00157,確定,
サクラジマコケシノブ,コケシノブ,,9,Hymenophyllaceae,コケシノブ,GL_00127,SF_00136,#N/A,YL_00191,確定,
シノブホラゴケ,シノブホラゴケ,,9,Hymenophyllaceae,コケシノブ,GL_00133,SF_00164,#N/A,YL_00198,確定,
シモンコケシノブ,シモンコケシノブ,,9,Hymenophyllaceae,コケシノブ,#N/A,#N/A,#N/A,YL_00190,確定,
シモンスコケシノブ,シモンコケシノブ,,9,Hymenophyllaceae,コケシノブ,#N/A,#N/A,#N/A,YL_00190,確定,
シャムオニホラゴケ,ナンバンホラゴケ,,9,Hymenophyllaceae,コケシノブ,GL_00128,SF_00173,#N/A,YL_00193,確定,
セイタカホラゴケ,セイタカホラゴケ,,9,Hymenophyllaceae,コケシノブ,GL_00142,SF_00167,#N/A,YL_00207,確定,
ゼニゴケシダ,ゼニゴケシダ,,9,Hymenophyllaceae,コケシノブ,GL_00118,SF_00144,#N/A,YL_00174,確定,
セリバホラゴケ,シノブホラゴケ,,9,Hymenophyllaceae,コケシノブ,GL_00133,SF_00164,#N/A,YL_00198,確定,
センカクホラゴケ,マルバコケシダ,,9,Hymenophyllaceae,コケシノブ,GL_00116,SF_00143,#N/A,YL_00172,確定,
ソテツホラゴケ,ソテツホラゴケ,広義,9,Hymenophyllaceae,コケシノブ,#N/A,SF_00174,#N/A,YL_00158,確定,ソテツホラゴケ広義/狭義
ソテツホラゴケ,ソテツホラゴケ,狭義,9,Hymenophyllaceae,コケシノブ,GL_00105,#N/A,#N/A,YL_00159,確定,ソテツホラゴケ広義/狭義
チチブホラゴケ,チチブホラゴケ,広義,9,Hymenophyllaceae,コケシノブ,#N/A,SF_00150,#N/A,#N/A,確定,チチブホラゴケ広義/狭義
チチブホラゴケ,チチブホラゴケ,狭義,9,Hymenophyllaceae,コケシノブ,GL_00114,#N/A,#N/A,#N/A,確定,チチブホラゴケ広義/狭義
チヂレコケシノブ,オオコケシノブ,,9,Hymenophyllaceae,コケシノブ,GL_00119,SF_00137,#N/A,YL_00176,確定,オオコケシノブ/チヂレコケシノブ
チヂレコケシノブ,チヂレコケシノブ,,9,Hymenophyllaceae,コケシノブ,#N/A,#N/A,#N/A,YL_00182,確定,オオコケシノブ/チヂレコケシノブ
チヂレコバガタシノブ,ヒメチヂレコケシノブ,,9,Hymenophyllaceae,コケシノブ,GL_00122,SF_00141,#N/A,YL_00180,確定,
チリメンコケシノブ,チヂレコケシノブ,,9,Hymenophyllaceae,コケシノブ,#N/A,#N/A,#N/A,YL_00182,確定,
ツルホラゴケ,ツルホラゴケ,,9,Hymenophyllaceae,コケシノブ,GL_00129,SF_00165,#N/A,YL_00194,確定,
テガタホラゴケ,テガタホラゴケ,,9,Hymenophyllaceae,コケシノブ,#N/A,#N/A,#N/A,YL_00184,確定,
ナンバンホラゴケ,ナンバンホラゴケ,,9,Hymenophyllaceae,コケシノブ,GL_00128,SF_00173,#N/A,YL_00193,確定,
ナンブコケシノブ,ヒメチヂレコケシノブ,,9,Hymenophyllaceae,コケシノブ,GL_00122,SF_00141,#N/A,YL_00180,確定,
ナンヨウアオホラゴケ,オオアオホラゴケ,,9,Hymenophyllaceae,コケシノブ,GL_00106,SF_00147,#N/A,YL_00161,確定,
ニセアミホラゴケ,コケハイホラゴケ/ニセアミホラゴケ,,9,Hymenophyllaceae,コケシノブ,GL_00139,SF_00156,#N/A,YL_00204,確定,
ハイチチブホラゴケ,コハイホラゴケ,,9,Hymenophyllaceae,コケシノブ,GL_00143,SF_00166,#N/A,YL_00208,確定,コハイホラゴケ/ハイチチブホラゴケ
ハイチチブホラゴケ,ハイチチブホラゴケ,,9,Hymenophyllaceae,コケシノブ,#N/A,#N/A,#N/A,YL_00192,確定,コハイホラゴケ/ハイチチブホラゴケ
ハイホラゴケ,ハイホラゴケ,,9,Hymenophyllaceae,コケシノブ,GL_00131,SF_00155,#N/A,YL_00196,確定,
ハハジマホラゴケ,ハハジマホラゴケ,,9,Hymenophyllaceae,コケシノブ,GL_00101,SF_00171,#N/A,YL_00152,確定,
ヒメコケシノブ,ヒメコケシノブ,,9,Hymenophyllaceae,コケシノブ,GL_00121,SF_00134,#N/A,YL_00179,確定,
ヒメチヂレコケシノブ,ヒメチヂレコケシノブ,,9,Hymenophyllaceae,コケシノブ,GL_00122,SF_00141,#N/A,YL_00180,確定,
ヒメハイホラゴケ,ヒメハイホラゴケ,,9,Hymenophyllaceae,コケシノブ,GL_00135,SF_00157,#N/A,YL_00200,確定,
ヒメホラゴケ,ヒメハイホラゴケ,,9,Hymenophyllaceae,コケシノブ,GL_00135,SF_00157,#N/A,YL_00200,確定,ヒメハイホラゴケ/ヒメホラゴケ
ヒメホラゴケ,ヒメホラゴケ,,9,Hymenophyllaceae,コケシノブ,GL_00108,SF_00153,#N/A,YL_00163,確定,ヒメハイホラゴケ/ヒメホラゴケ
ヒメホラゴケモドキ,ヒメホラゴケ,,9,Hymenophyllaceae,コケシノブ,GL_00108,SF_00153,#N/A,YL_00163,確定,
フジコケシノブ,ヒメコケシノブ,,9,Hymenophyllaceae,コケシノブ,GL_00121,SF_00134,#N/A,YL_00179,確定,ヒメコケシノブ/ホソバコケシノブ
フジコケシノブ,ホソバコケシノブ,,9,Hymenophyllaceae,コケシノブ,GL_00125,SF_00133,#N/A,YL_00187,確定,ヒメコケシノブ/ホソバコケシノブ
ホウライコケシノブ,ホウライコケシノブ,,9,Hymenophyllaceae,コケシノブ,#N/A,#N/A,#N/A,YL_00188,確定,
ホクリクハイホラゴケ,ホクリクハイホラゴケ,,9,Hymenophyllaceae,コケシノブ,GL_00130,SF_00159,#N/A,YL_00195,確定,
ホソバコケシノブ,ホソバコケシノブ,,9,Hymenophyllaceae,コケシノブ,GL_00125,SF_00133,#N/A,YL_00187,確定,
ホソバヒメコケシノブ,ホソバコケシノブ,,9,Hymenophyllaceae,コケシノブ,GL_00125,SF_00133,#N/A,YL_00187,確定,
ホソバホラゴケ,クミンホラゴケ,,9,Hymenophyllaceae,コケシノブ,#N/A,#N/A,#N/A,YL_00154,確定,クミンホラゴケ/ハハジマホラゴケ
ホソバホラゴケ,ハハジマホラゴケ,,9,Hymenophyllaceae,コケシノブ,GL_00101,SF_00171,#N/A,YL_00152,確定,クミンホラゴケ/ハハジマホラゴケ
マツゲコケシノブ,マツゲコケシノブ,,9,Hymenophyllaceae,コケシノブ,#N/A,#N/A,#N/A,YL_00181,確定,
マツバコケシダ,マツバコケシダ,,9,Hymenophyllaceae,コケシノブ,GL_00111,SF_00149,#N/A,YL_00166,確定,
マツバホラゴケ,マツバコケシダ,,9,Hymenophyllaceae,コケシノブ,GL_00111,SF_00149,#N/A,YL_00166,確定,
マメゴケシダ,マメゴケシダ,,9,Hymenophyllaceae,コケシノブ,GL_00117,SF_00142,#N/A,YL_00173,確定,
マメホラゴケ,マメホラゴケ,,9,Hymenophyllaceae,コケシノブ,GL_00109,SF_00148,#N/A,YL_00164,確定,
マルバコケシダ,マルバコケシダ,,9,Hymenophyllaceae,コケシノブ,GL_00116,SF_00143,#N/A,YL_00172,確定,
マルバゴケシダ,マルバコケシダ,,9,Hymenophyllaceae,コケシノブ,GL_00116,SF_00143,#N/A,YL_00172,確定,
ミウラハイホラゴケ,ミウラハイホラゴケ,,9,Hymenophyllaceae,コケシノブ,GL_00134,SF_00161,#N/A,YL_00199,確定,
