row,record_id,insect_id,plant_name,filled_family,ylist_canonical,ylist_scientific_name,factcheck_source
7695,hostplant-901853,species-0960,アキニレ,ニレ科,アキニレ,Ulmus parvifolia,public/assets/data-lite/ylist-lite.json
7696,hostplant-901854,species-0960,エノキ,アサ科,エノキ,Celtis sinensis,public/assets/data-lite/ylist-lite.json
7697,hostplant-901855,species-0960,シロダモ,クスノキ科,シロダモ,Neolitsea sericea,public/assets/data-lite/ylist-lite.json
7699,hostplant-901857,species-0961,ネコヤナギ,ヤナギ科,ネコヤナギ,Salix gracilistyla,public/assets/data-lite/ylist-lite.json
7700,hostplant-901858,species-0961,オニグルミ,クルミ科,オニグルミ,Juglans mandshurica var. sachalinensis,public/assets/data-lite/ylist-lite.json
7701,hostplant-901859,species-0961,コナラ,ブナ科,コナラ,Quercus serrata,public/assets/data-lite/ylist-lite.json
7702,hostplant-901860,species-0961,スダジイ,ブナ科,スダジイ,Castanopsis sieboldii subsp. sieboldii,public/assets/data-lite/ylist-lite.json
7703,hostplant-901861,species-0961,クリ,ブナ科,クリ,Castanea crenata,public/assets/data-lite/ylist-lite.json
7705,hostplant-901863,species-1041,ハマナス,バラ科,ハマナス,Rosa rugosa,public/assets/data-lite/ylist-lite.json
7706,hostplant-901864,species-1041,オオタカネバラ,バラ科,オオタカネバラ,Rosa acicularis,public/assets/data-lite/ylist-lite.json
7707,hostplant-901865,species-1042,ウワミズザクラ,バラ科,ウワミズザクラ,Padus grayana,public/assets/data-lite/ylist-lite.json
7708,hostplant-901866,species-1042,ソメイヨシノ,バラ科,ソメイヨシノ,Cerasus yedoensis,public/assets/data-lite/ylist-lite.json
7709,hostplant-901867,species-1043,ミズナラ,ブナ科,ミズナラ,Quercus crispula var. crispula,public/assets/data-lite/ylist-lite.json
7710,hostplant-901868,species-1043,コナラ,ブナ科,コナラ,Quercus serrata,public/assets/data-lite/ylist-lite.json
7711,hostplant-901869,species-1043,カシワ,ブナ科,カシワ,Quercus dentata,public/assets/data-lite/ylist-lite.json
7712,hostplant-901870,species-1044,シラカンバ,カバノキ科,シラカンバ,Betula platyphylla var. japonica,public/assets/data-lite/ylist-lite.json
7713,hostplant-901871,species-1044,ダケカンバ,カバノキ科,ダケカンバ,Betula ermanii,public/assets/data-lite/ylist-lite.json
7714,hostplant-901872,species-1044,ウダイカンバ,カバノキ科,ウダイカンバ,Betula maximowicziana,public/assets/data-lite/ylist-lite.json
7715,hostplant-901873,species-1045,ズミ,バラ科,ズミ,Malus toringo,public/assets/data-lite/ylist-lite.json
7716,hostplant-901874,species-1045,エゾノコリンゴ,バラ科,エゾノコリンゴ,Malus baccata var. mandshurica,public/assets/data-lite/ylist-lite.json
7718,hostplant-901876,species-1046,ハルニレ,ニレ科,ハルニレ,Ulmus davidiana var. japonica,public/assets/data-lite/ylist-lite.json
7719,hostplant-901877,species-1046,シラカンバ,カバノキ科,シラカンバ,Betula platyphylla var. japonica,public/assets/data-lite/ylist-lite.json
7720,hostplant-901878,species-1047,シラカンバ,カバノキ科,シラカンバ,Betula platyphylla var. japonica,public/assets/data-lite/ylist-lite.json
7721,hostplant-901879,species-1049,ハルニレ,ニレ科,ハルニレ,Ulmus davidiana var. japonica,public/assets/data-lite/ylist-lite.json
7722,hostplant-901880,species-1049,オヒョウ,ニレ科,オヒョウ,Ulmus laciniata,public/assets/data-lite/ylist-lite.json
7723,hostplant-901881,species-1050,ハルニレ,ニレ科,ハルニレ,Ulmus davidiana var. japonica,public/assets/data-lite/ylist-lite.json
7724,hostplant-901882,species-1050,アキニレ,ニレ科,アキニレ,Ulmus parvifolia,public/assets/data-lite/ylist-lite.json
7725,hostplant-901883,species-1050,オヒョウ,ニレ科,オヒョウ,Ulmus laciniata,public/assets/data-lite/ylist-lite.json
7726,hostplant-901884,species-1051,エゾムラサキツツジ,ツツジ科,エゾムラサキツツジ,Rhododendron dauricum,public/assets/data-lite/ylist-lite.json
7727,hostplant-901885,species-1052,イソツツジ,ツツジ科,イソツツジ,Ledum palustre subsp. diversipilosum var. nipponicum,public/assets/data-lite/ylist-lite.json
7728,hostplant-901886,species-1053,コケモモ,ツツジ科,コケモモ,Vaccinium vitis-idaea,public/assets/data-lite/ylist-lite.json
7730,hostplant-901888,species-1056,ゴゼンタチバナ,ミズキ科,ゴゼンタチバナ,Cornus canadensis,public/assets/data-lite/ylist-lite.json
7731,hostplant-901889,species-1057,ダケカンバ,カバノキ科,ダケカンバ,Betula ermanii,public/assets/data-lite/ylist-lite.json
7732,hostplant-901890,species-1057,シラカンバ,カバノキ科,シラカンバ,Betula platyphylla var. japonica,public/assets/data-lite/ylist-lite.json
7733,hostplant-901891,species-1057,ミヤマハンノキ,カバノキ科,ミヤマハンノキ,Alnus alnobetula subsp. maximowiczii,public/assets/data-lite/ylist-lite.json
7734,hostplant-901892,species-1057,ヤハズハンノキ,カバノキ科,ヤハズハンノキ,Alnus matsumurae,public/assets/data-lite/ylist-lite.json
7735,hostplant-901893,species-1057,ヒメヤシャブシ,カバノキ科,ヒメヤシャブシ,Alnus pendula,public/assets/data-lite/ylist-lite.json
7736,hostplant-901894,species-1058,ハンノキ,カバノキ科,ハンノキ,Alnus japonica,public/assets/data-lite/ylist-lite.json
7737,hostplant-901895,species-1058,ヤマハンノキ,カバノキ科,ヤマハンノキ,Alnus hirsuta var. sibirica,public/assets/data-lite/ylist-lite.json
7738,hostplant-901896,species-1058,タニガワハンノキ,カバノキ科,タニガワハンノキ,Alnus inokumae,public/assets/data-lite/ylist-lite.json
7739,hostplant-901897,species-1059,カツラ,カツラ科,カツラ,Cercidiphyllum japonicum,public/assets/data-lite/ylist-lite.json
7740,hostplant-901898,species-1062,オニシモツケ,バラ科,オニシモツケ,Filipendula camtschatica,public/assets/data-lite/ylist-lite.json
7741,hostplant-901899,species-1063,アズキナシ,バラ科,アズキナシ,Aria alnifolia,public/assets/data-lite/ylist-lite.json
7742,hostplant-901900,species-1063,ナナカマド,バラ科,ナナカマド,Sorbus commixta,public/assets/data-lite/ylist-lite.json
7743,hostplant-901901,species-1063,オオウラジロノキ,バラ科,オオウラジロノキ,Malus tschonoskii,public/assets/data-lite/ylist-lite.json
7745,hostplant-901903,species-1064,アカザ,ヒユ科,アカザ,Chenopodium album var. centrorubrum,public/assets/data-lite/ylist-lite.json
7746,hostplant-901904,species-1064,ハマアカザ,ヒユ科,ハマアカザ,Atriplex subcordata,public/assets/data-lite/ylist-lite.json
7747,hostplant-901905,species-1065,シロツメクサ,マメ科,シロツメクサ,Trifolium repens,public/assets/data-lite/ylist-lite.json
7748,hostplant-901906,species-1065,ムラサキツメクサ,マメ科,ムラサキツメクサ,Trifolium pratense,public/assets/data-lite/ylist-lite.json
7749,hostplant-901907,species-1066,シロツメクサ,マメ科,シロツメクサ,Trifolium repens,public/assets/data-lite/ylist-lite.json
7750,hostplant-901908,species-1068,オオヨモギ,キク科,オオヨモギ,Artemisia montana,public/assets/data-lite/ylist-lite.json
7751,hostplant-901909,species-1068,ヨモギ,キク科,ヨモギ,Artemisia indica var. maximowiczii,public/assets/data-lite/ylist-lite.json
7752,hostplant-901910,species-1069,オオヨモギ,キク科,オオヨモギ,Artemisia montana,public/assets/data-lite/ylist-lite.json
7753,hostplant-901911,species-1069,ヨモギ,キク科,ヨモギ,Artemisia indica var. maximowiczii,public/assets/data-lite/ylist-lite.json
7754,hostplant-901912,species-1070,オオヤマフスマ,ナデシコ科,オオヤマフスマ,Arenaria lateriflora,public/assets/data-lite/ylist-lite.json
7756,hostplant-901914,species-1071,オオバヤナギ,ヤナギ科,オオバヤナギ,Salix cardiophylla var. urbaniana,public/assets/data-lite/ylist-lite.json
7757,hostplant-901915,species-1072,ズミ,バラ科,ズミ,Malus toringo,public/assets/data-lite/ylist-lite.json
7758,hostplant-901916,species-1072,エゾノコリンゴ,バラ科,エゾノコリンゴ,Malus baccata var. mandshurica,public/assets/data-lite/ylist-lite.json
7760,hostplant-901918,species-1073,シラカンバ,カバノキ科,シラカンバ,Betula platyphylla var. japonica,public/assets/data-lite/ylist-lite.json
7761,hostplant-901919,species-1073,ダケカンバ,カバノキ科,ダケカンバ,Betula ermanii,public/assets/data-lite/ylist-lite.json
7762,hostplant-901920,species-1073,ウダイカンバ,カバノキ科,ウダイカンバ,Betula maximowicziana,public/assets/data-lite/ylist-lite.json
7763,hostplant-901921,species-1074,ミズナラ,ブナ科,ミズナラ,Quercus crispula var. crispula,public/assets/data-lite/ylist-lite.json
7764,hostplant-901922,species-1074,クヌギ,ブナ科,クヌギ,Quercus acutissima,public/assets/data-lite/ylist-lite.json
7765,hostplant-901923,species-1075,カシワ,ブナ科,カシワ,Quercus dentata,public/assets/data-lite/ylist-lite.json
7766,hostplant-901924,species-1075,クヌギ,ブナ科,クヌギ,Quercus acutissima,public/assets/data-lite/ylist-lite.json
7767,hostplant-901925,species-1075,ミズナラ,ブナ科,ミズナラ,Quercus crispula var. crispula,public/assets/data-lite/ylist-lite.json
7768,hostplant-901926,species-1076,キセルアザミ,キク科,キセルアザミ,Cirsium sieboldii,public/assets/data-lite/ylist-lite.json
7769,hostplant-901927,species-1076,エゾノサワアザミ,キク科,エゾノサワアザミ,Cirsium pectinellum,public/assets/data-lite/ylist-lite.json
7770,hostplant-901928,species-1076,タムラソウ,キク科,タムラソウ,Serratula insularis,public/assets/data-lite/ylist-lite.json
7771,hostplant-901929,species-1077,オオヨモギ,キク科,オオヨモギ,Artemisia montana,public/assets/data-lite/ylist-lite.json
7772,hostplant-901930,species-1077,ヨモギ,キク科,ヨモギ,Artemisia indica var. maximowiczii,public/assets/data-lite/ylist-lite.json
7773,hostplant-901931,species-1079,ノコンギク,キク科,ノコンギク,Aster microcephalus var. ovatus,public/assets/data-lite/ylist-lite.json
7774,hostplant-901932,species-1080,カラマツ,マツ科,カラマツ,Larix kaempferi,public/assets/data-lite/ylist-lite.json
7775,hostplant-901933,species-1081,オオヨモギ,キク科,オオヨモギ,Artemisia montana,public/assets/data-lite/ylist-lite.json
7776,hostplant-901934,species-1081,ヨモギ,キク科,ヨモギ,Artemisia indica var. maximowiczii,public/assets/data-lite/ylist-lite.json
7777,hostplant-901935,species-1083,シラヤマギク,キク科,シラヤマギク,Aster scaber,public/assets/data-lite/ylist-lite.json
7778,hostplant-901936,species-1083,ゴマナ,キク科,ゴマナ,Aster glehnii var. hondoensis,public/assets/data-lite/ylist-lite.json
7779,hostplant-901937,species-1083,アキノキリンソウ,キク科,アキノキリンソウ,Solidago virgaurea subsp. asiatica,public/assets/data-lite/ylist-lite.json
7780,hostplant-901938,species-1084,チシマアザミ,キク科,チシマアザミ,Cirsium kamtschaticum,public/assets/data-lite/ylist-lite.json
7781,hostplant-901939,species-1085,ノコンギク,キク科,ノコンギク,Aster microcephalus var. ovatus,public/assets/data-lite/ylist-lite.json
7782,hostplant-901940,species-1085,ゴマナ,キク科,ゴマナ,Aster glehnii var. hondoensis,public/assets/data-lite/ylist-lite.json
7783,hostplant-901941,species-1085,ユウガギク,キク科,ユウガギク,Aster iinumae,public/assets/data-lite/ylist-lite.json
7784,hostplant-901942,species-20897,オオヨモギ,キク科,オオヨモギ,Artemisia montana,public/assets/data-lite/ylist-lite.json
7785,hostplant-901943,species-20897,ヨモギ,キク科,ヨモギ,Artemisia indica var. maximowiczii,public/assets/data-lite/ylist-lite.json
7786,hostplant-901944,species-1088,キク,キク科,キク,Chrysanthemum morifolium,public/assets/data-lite/ylist-lite.json
7787,hostplant-901945,species-1088,ヨモギ,キク科,ヨモギ,Artemisia indica var. maximowiczii,public/assets/data-lite/ylist-lite.json
7788,hostplant-901946,species-1089,イタドリ,タデ科,イタドリ,Fallopia japonica,public/assets/data-lite/ylist-lite.json
7789,hostplant-901947,species-1092,オオイタドリ,タデ科,オオイタドリ,Fallopia sachalinensis,public/assets/data-lite/ylist-lite.json
7790,hostplant-901948,species-1094,ノコギリソウ,キク科,ノコギリソウ,Achillea sibirica,public/assets/data-lite/ylist-lite.json
7791,hostplant-901949,species-1094,セイヨウノコギリソウ,キク科,セイヨウノコギリソウ,Achillea millefolium,public/assets/data-lite/ylist-lite.json
7792,hostplant-901950,species-1095,ホウキギ,ヒユ科,ホウキギ,Bassia scoparia,public/assets/data-lite/ylist-lite.json
7793,hostplant-901951,species-1096,シラヤマギク,キク科,シラヤマギク,Aster scaber,public/assets/data-lite/ylist-lite.json
7794,hostplant-901952,species-1097,ノコンギク,キク科,ノコンギク,Aster microcephalus var. ovatus,public/assets/data-lite/ylist-lite.json
7795,hostplant-901953,species-20905,ユウガギク,キク科,ユウガギク,Aster iinumae,public/assets/data-lite/ylist-lite.json
7797,hostplant-901955,species-1101,アカザ,ヒユ科,アカザ,Chenopodium album var. centrorubrum,public/assets/data-lite/ylist-lite.json
7798,hostplant-901956,species-1101,ホソバアカザ,ヒユ科,ホソバアカザ,Chenopodium virgatum,public/assets/data-lite/ylist-lite.json
7799,hostplant-901957,species-1101,ハマアカザ,ヒユ科,ハマアカザ,Atriplex subcordata,public/assets/data-lite/ylist-lite.json
7800,hostplant-901958,species-1102,アカザ,ヒユ科,アカザ,Chenopodium album var. centrorubrum,public/assets/data-lite/ylist-lite.json
7801,hostplant-901959,species-1102,ホソバアカザ,ヒユ科,ホソバアカザ,Chenopodium virgatum,public/assets/data-lite/ylist-lite.json
7802,hostplant-901960,species-1102,ハマアカザ,ヒユ科,ハマアカザ,Atriplex subcordata,public/assets/data-lite/ylist-lite.json
7803,hostplant-901961,species-1103,イヌビユ,ヒユ科,イヌビユ,Amaranthus blitum,public/assets/data-lite/ylist-lite.json
7804,hostplant-901962,species-1103,アオビユ,ヒユ科,ホナガイヌビユ,Amaranthus viridis,public/assets/data-lite/ylist-lite.json
7806,hostplant-901964,species-1103,アカザ,ヒユ科,アカザ,Chenopodium album var. centrorubrum,public/assets/data-lite/ylist-lite.json
7807,hostplant-901965,species-1104,アカザ,ヒユ科,アカザ,Chenopodium album var. centrorubrum,public/assets/data-lite/ylist-lite.json
7808,hostplant-901966,species-1106,オオヨモギ,キク科,オオヨモギ,Artemisia montana,public/assets/data-lite/ylist-lite.json
7809,hostplant-901967,species-1107,オオヨモギ,キク科,オオヨモギ,Artemisia montana,public/assets/data-lite/ylist-lite.json
7810,hostplant-901968,species-1108,イヌイ,イグサ科,イヌイ,Juncus fauriei,public/assets/data-lite/ylist-lite.json
7811,hostplant-901969,species-1109,イグサ,イグサ科,イグサ,Juncus decipiens,public/assets/data-lite/ylist-lite.json
7812,hostplant-901970,species-1109,クサイ,イグサ科,クサイ,Juncus tenuis,public/assets/data-lite/ylist-lite.json
7813,hostplant-901971,species-1110,コウガイゼキショウ,イグサ科,コウガイゼキショウ,Juncus prismatocarpus subsp. leschenaultii,public/assets/data-lite/ylist-lite.json
7814,hostplant-901972,species-1110,タチコウガイゼキショウ,イグサ科,タチコウガイゼキショウ,Juncus krameri,public/assets/data-lite/ylist-lite.json
7815,hostplant-901973,species-1111,コウガイゼキショウ,イグサ科,コウガイゼキショウ,Juncus prismatocarpus subsp. leschenaultii,public/assets/data-lite/ylist-lite.json
7816,hostplant-901974,species-1111,タチコウガイゼキショウ,イグサ科,タチコウガイゼキショウ,Juncus krameri,public/assets/data-lite/ylist-lite.json
