file,row,record_id,plant_name,before,after,canonical
normalized_data/hostplants.csv,5669,hostplant-005794,ヒメジョオン,,キク科,ヒメジョオン
normalized_data/hostplants.csv,5682,hostplant-005807,ヨツバハギ,,マメ科,ヨツバハギ
normalized_data/hostplants.csv,5685,hostplant-005810,シロウマオウギ,,マメ科,シロウマオウギ
normalized_data/hostplants.csv,5686,hostplant-005811,タイツリオウギ,,マメ科,タイツリオウギ
normalized_data/hostplants.csv,5687,hostplant-005812,イワオウギ,,マメ科,イワオウギ
normalized_data/hostplants.csv,5688,hostplant-005813,モメンヅル,,マメ科,モメンヅル
normalized_data/hostplants.csv,5689,hostplant-005814,オオバクサフジ,,マメ科,オオバクサフジ
normalized_data/hostplants.csv,5691,hostplant-005816,タイツリオウギ,,マメ科,タイツリオウギ
normalized_data/hostplants.csv,5692,hostplant-005817,イワオウギ,,マメ科,イワオウギ
normalized_data/hostplants.csv,5694,hostplant-005819,ホソバノキリンソウ,,ベンケイソウ科,ホソバノキリンソウ
normalized_data/hostplants.csv,5695,hostplant-005820,ホソバイワベンケイ,,ベンケイソウ科,ホソバイワベンケイ
normalized_data/hostplants.csv,5696,hostplant-005821,イワベンケイ,,ベンケイソウ科,イワベンケイ
normalized_data/hostplants.csv,5697,hostplant-005822,イワレンゲ,,ベンケイソウ科,イワレンゲ
normalized_data/hostplants.csv,5698,hostplant-005823,アオノイワレンゲ,,ベンケイソウ科,アオノイワレンゲ
normalized_data/hostplants.csv,5699,hostplant-005824,ツルマンネングサ,,ベンケイソウ科,ツルマンネングサ
normalized_data/hostplants.csv,5700,hostplant-005825,ガンコウラン,ガンコウラン科,ツツジ科,ガンコウラン
normalized_data/hostplants.csv,5703,hostplant-005828,ツルコケモモ,,ツツジ科,ツルコケモモ
normalized_data/hostplants.csv,5708,hostplant-005833,オオバクサフジ,,マメ科,オオバクサフジ
normalized_data/hostplants.csv,5709,hostplant-005834,ヒロハクサフジ,,マメ科,ヒロハクサフジ
normalized_data/hostplants.csv,5713,hostplant-005838,ナガボノシロワレモコウ,,バラ科,ナガボノワレモコウ
normalized_data/hostplants.csv,5714,hostplant-005839,ナガボノアカワレモコウ,,バラ科,ナガボノワレモコウ
normalized_data/hostplants.csv,5715,hostplant-005840,カライトソウ,,バラ科,カライトソウ
normalized_data/hostplants.csv,5716,hostplant-005841,エノキ,ニレ科,アサ科,エノキ
normalized_data/hostplants.csv,5717,hostplant-005842,エゾエノキ,,アサ科,エゾエノキ
normalized_data/hostplants.csv,5719,hostplant-005844,コウトウエノキ,ニレ科,アサ科,コウトウエノキ
normalized_data/hostplants.csv,5720,hostplant-005845,クガイソウ,ゴマノハグサ科,オオバコ科,クガイソウ
normalized_data/hostplants.csv,5723,hostplant-005848,ミズギボウシ,ユリ科,クサスギカズラ科,ミズギボウシ
normalized_data/hostplants.csv,5724,hostplant-005849,ヒメトラノオ,,オオバコ科,ヒメトラノオ
normalized_data/hostplants.csv,5725,hostplant-005850,ママコナ,,ハマウツボ科,ママコナ
normalized_data/hostplants.csv,5726,hostplant-005851,ヒキヨモギ,,ハマウツボ科,ヒキヨモギ
normalized_data/hostplants.csv,5727,hostplant-005852,オオイヌノフグリ,,オオバコ科,オオイヌノフグリ
normalized_data/hostplants.csv,5728,hostplant-005853,シオガマギク,,ハマウツボ科,シオガマギク
normalized_data/hostplants.csv,5729,hostplant-005854,ミヤマクワガタ,,オオバコ科,ミヤマクワガタ
normalized_data/hostplants.csv,5730,hostplant-005855,キクバクワガタ,,オオバコ科,キクバクワガタ
normalized_data/hostplants.csv,5731,hostplant-005856,シラゲキクバクワガタ,,オオバコ科,シラゲキクバクワガタ
normalized_data/hostplants.csv,5732,hostplant-005857,エゾミヤマトラノオ,,オオバコ科,エゾミヤマクワガタ
normalized_data/hostplants.csv,5733,hostplant-005858,アポイクワガタ,,オオバコ科,アポイクワガタ
normalized_data/hostplants.csv,5735,hostplant-005860,シナノヒメクワガタ,,オオバコ科,シナノヒメクワガタ
normalized_data/hostplants.csv,5736,hostplant-005861,エゾヨモギ,,キク科,オオヨモギ
normalized_data/hostplants.csv,5737,hostplant-005862,タイアザミ,,キク科,タイアザミ
normalized_data/hostplants.csv,5739,hostplant-005864,ヒロハヤマヨモギ,,キク科,ヒロハヤマヨモギ
normalized_data/hostplants.csv,5742,hostplant-005868,ノアザミ,,キク科,ノアザミ
normalized_data/hostplants.csv,5744,hostplant-005870,ヒメヒゴタイ,,キク科,ヒメヒゴタイ
normalized_data/hostplants.csv,5745,hostplant-005871,ハバヤマボクチ,,キク科,ハバヤマボクチ
normalized_data/hostplants.csv,5748,hostplant-005874,カノコソウ,,スイカズラ科,カノコソウ
normalized_data/hostplants.csv,5749,hostplant-005875,オトコエシ,オミナエシ科,スイカズラ科,オトコエシ
normalized_data/hostplants.csv,5754,hostplant-005880,ムカゴイラクサ,,イラクサ科,ムカゴイラクサ
normalized_data/hostplants.csv,5759,hostplant-005885,クサコアカソ,,イラクサ科,クサコアカソ
normalized_data/hostplants.csv,5760,hostplant-005886,メヤブマオ,,イラクサ科,メヤブマオ
normalized_data/hostplants.csv,5769,hostplant-005895,サワアザミ,,キク科,サワアザミ
normalized_data/hostplants.csv,5770,hostplant-005896,ハハコグサ,,キク科,ハハコグサ
normalized_data/hostplants.csv,5774,hostplant-005900,ハマヨモギ,,キク科,ハマヨモギ
normalized_data/hostplants.csv,5775,hostplant-005901,シュンギク,,キク科,シュンギク
normalized_data/hostplants.csv,5776,hostplant-005902,ヤグルマギク,,キク科,ヤグルマギク
normalized_data/hostplants.csv,5777,hostplant-005903,チチコグサモドキ,,キク科,チチコグサモドキ
normalized_data/hostplants.csv,5789,hostplant-005916,ナンバンカラムシ,,イラクサ科,ナンバンカラムシ
normalized_data/hostplants.csv,5791,hostplant-005918,サイカイヤブマオ,,イラクサ科,ニオウヤブマオ
normalized_data/hostplants.csv,5792,hostplant-005919,ハマヤブマオ,,イラクサ科,ハマヤブマオ
normalized_data/hostplants.csv,5793,hostplant-005920,メヤブマオ,,イラクサ科,メヤブマオ
normalized_data/hostplants.csv,5794,hostplant-005921,ニオウヤブマオ,,イラクサ科,ニオウヤブマオ
normalized_data/hostplants.csv,5795,hostplant-005922,カテンソウ,,イラクサ科,カテンソウ
normalized_data/hostplants.csv,5796,hostplant-005923,ラセイタソウ,,イラクサ科,ラセイタソウ
normalized_data/hostplants.csv,5797,hostplant-005924,オオイワガネ,,イラクサ科,ヌノマオ
normalized_data/hostplants.csv,5801,hostplant-005928,カラハナソウ,,アサ科,カラハナソウ
normalized_data/hostplants.csv,5803,hostplant-005930,ホップ,クワ科,アサ科,ホップ
normalized_data/hostplants.csv,5804,hostplant-005931,カジノキ,,クワ科,カジノキ
normalized_data/hostplants.csv,5805,hostplant-005932,カナムグラ,クワ科,アサ科,カナムグラ
normalized_data/hostplants.csv,5808,hostplant-005935,カラハナソウ,,アサ科,カラハナソウ
normalized_data/hostplants.csv,5810,hostplant-005937,ホップ,クワ科,アサ科,ホップ
normalized_data/hostplants.csv,5813,hostplant-005940,ノニレ,,ニレ科,ノニレ
normalized_data/hostplants.csv,5815,hostplant-005942,エノキ,ニレ科,アサ科,エノキ
normalized_data/hostplants.csv,5816,hostplant-005943,エゾエノキ,,アサ科,エゾエノキ
normalized_data/hostplants.csv,5817,hostplant-005944,カラハナソウ,,アサ科,カラハナソウ
normalized_data/hostplants.csv,5823,hostplant-005950,ノニレ,,ニレ科,ノニレ
normalized_data/hostplants.csv,5826,hostplant-005953,エノキ,ニレ科,アサ科,エノキ
normalized_data/hostplants.csv,5828,hostplant-005955,エゾエノキ,,アサ科,エゾエノキ
normalized_data/hostplants.csv,5833,hostplant-005960,エゾヤナギ,,ヤナギ科,エゾヤナギ
normalized_data/hostplants.csv,5846,hostplant-005973,エゾノオオシラカンバ,,カバノキ科,シラカンバ
normalized_data/hostplants.csv,5851,hostplant-005978,ムカゴイラクサ,,イラクサ科,ムカゴイラクサ
normalized_data/hostplants.csv,5853,hostplant-005980,カラハナソウ,クワ科,アサ科,カラハナソウ
normalized_data/hostplants.csv,5857,hostplant-005984,ムカゴイラクサ,,イラクサ科,ムカゴイラクサ
normalized_data/hostplants.csv,5860,hostplant-005987,ホップ,クワ科,アサ科,ホップ
normalized_data/hostplants.csv,5861,hostplant-005988,サルトリイバラ,ユリ科,サルトリイバラ科,サルトリイバラ
normalized_data/hostplants.csv,5862,hostplant-005989,オキナワサルトリイバラ,シオデ科,サルトリイバラ科,オキナワサルトリイバラ
normalized_data/hostplants.csv,5863,hostplant-005990,ハマサルトリイバラ,,サルトリイバラ科,ハマサルトリイバラ
normalized_data/hostplants.csv,5864,hostplant-005991,シオデ,ユリ科,サルトリイバラ科,シオデ
normalized_data/hostplants.csv,5865,hostplant-005992,ヤマカシュウ,,サルトリイバラ科,ヤマカシュウ
normalized_data/hostplants.csv,5866,hostplant-005993,サツマサンキライ,,サルトリイバラ科,サツマサンキライ
normalized_data/hostplants.csv,5867,hostplant-005994,カラスキバサンキライ,,サルトリイバラ科,カラスキバサンキライ
normalized_data/hostplants.csv,5868,hostplant-005995,ササバサンキライ,,サルトリイバラ科,ササバサンキライ
normalized_data/hostplants.csv,5869,hostplant-005996,タイワンホトトギス,,ユリ科,タイワンホトトギス
normalized_data/hostplants.csv,5870,hostplant-005997,ホトトギス,,ユリ科,ホトトギス
normalized_data/hostplants.csv,5871,hostplant-005998,ヤマホトトギス,,ユリ科,ヤマホトトギス
normalized_data/hostplants.csv,5872,hostplant-005999,ヤマジノホトトギス,,ユリ科,ヤマジノホトトギス
normalized_data/hostplants.csv,5873,hostplant-006000,タマガワホトトギス,,ユリ科,タマガワホトトギス
normalized_data/hostplants.csv,5874,hostplant-006001,オニユリ,,ユリ科,オニユリ
normalized_data/hostplants.csv,5875,hostplant-006002,ヤマユリ,,ユリ科,ヤマユリ
normalized_data/hostplants.csv,5876,hostplant-006003,カノコユリ,,ユリ科,カノコユリ
normalized_data/hostplants.csv,5877,hostplant-006004,ウバユリ,,ユリ科,ウバユリ
normalized_data/hostplants.csv,5879,hostplant-006006,リーガルリリー,,ユリ科,リーガルリリー
normalized_data/hostplants.csv,5881,hostplant-006008,エゾスカシユリ,,ユリ科,エゾスカシユリ
normalized_data/hostplants.csv,5882,hostplant-006009,タカサゴユリ,,ユリ科,タカサゴユリ
normalized_data/hostplants.csv,5883,hostplant-006010,ササユリ,,ユリ科,ササユリ
normalized_data/hostplants.csv,5884,hostplant-006011,オオバタケシマラン,,ユリ科,オオバタケシマラン
normalized_data/hostplants.csv,5885,hostplant-006012,サルマメ,,サルトリイバラ科,サルマメ
normalized_data/hostplants.csv,5888,hostplant-006015,スズメノトウガラシ,ゴマノハグサ科,アゼナ科,スズメノトウガラシ
normalized_data/hostplants.csv,5889,hostplant-006016,セイタカスズムシソウ,キツネノマゴ科,ラン科,セイタカスズムシソウ
normalized_data/hostplants.csv,5890,hostplant-006017,ケブカルイラソウ,,キツネノマゴ科,ケブカルイラソウ
normalized_data/hostplants.csv,5891,hostplant-006018,スズムシバナ,,キツネノマゴ科,スズムシバナ
normalized_data/hostplants.csv,5893,hostplant-006021,セイタカスズムシソウ,キツネノマゴ科,ラン科,セイタカスズムシソウ
normalized_data/hostplants.csv,5896,hostplant-006024,コメススキ,キツネノマゴ科,イネ科,コメススキ
normalized_data/hostplants.csv,5897,hostplant-006025,キツネノヒマゴ,,キツネノマゴ科,キツネノヒマゴ
normalized_data/hostplants.csv,5906,hostplant-006034,ハマヤブマオ,,イラクサ科,ハマヤブマオ
normalized_data/hostplants.csv,5914,hostplant-006043,ヒメイタビ,,クワ科,ヒメイタビ
normalized_data/hostplants.csv,5919,hostplant-006048,ミツバツチグリ,,バラ科,ミツバツチグリ
normalized_data/hostplants.csv,5920,hostplant-006049,ヘビイチゴ,,バラ科,ヘビイチゴ
normalized_data/hostplants.csv,5922,hostplant-006052,ナガボノシロワレモコウ,,バラ科,ナガボノワレモコウ
normalized_data/hostplants.csv,5926,hostplant-006056,カライトソウ,,バラ科,カライトソウ
normalized_data/hostplants.csv,5927,hostplant-006057,エゾノシロバナシモツケ,,バラ科,エゾノシロバナシモツケ
normalized_data/hostplants.csv,5930,hostplant-006060,オオタチツボスミレ,,スミレ科,オオタチツボスミレ
normalized_data/hostplants.csv,5931,hostplant-006061,ナガバノタチツボスミレ,,スミレ科,ナガバタチツボスミレ
normalized_data/hostplants.csv,5932,hostplant-006062,アケボノスミレ,,スミレ科,アケボノスミレ
normalized_data/hostplants.csv,5933,hostplant-006063,ノジスミレ,,スミレ科,ノジスミレ
normalized_data/hostplants.csv,5938,hostplant-006068,ナガハシスミレ,,スミレ科,ナガハシスミレ
normalized_data/hostplants.csv,5939,hostplant-006069,ヒゴスミレ,,スミレ科,ヒゴスミレ
normalized_data/hostplants.csv,5940,hostplant-006070,エイザンスミレ,,スミレ科,エイザンスミレ
normalized_data/hostplants.csv,5942,hostplant-006072,コスミレ,,スミレ科,コスミレ
normalized_data/hostplants.csv,5943,hostplant-006073,ノジスミレ,,スミレ科,ノジスミレ
normalized_data/hostplants.csv,5944,hostplant-006074,ヒメスミレ,,スミレ科,ヒメスミレ
normalized_data/hostplants.csv,5946,hostplant-006076,オオタチツボスミレ,,スミレ科,オオタチツボスミレ
normalized_data/hostplants.csv,5947,hostplant-006077,ナガバノタチツボスミレ,,スミレ科,ナガバタチツボスミレ
normalized_data/hostplants.csv,5948,hostplant-006078,ニオイタチツボスミレ,,スミレ科,ニオイタチツボスミレ
normalized_data/hostplants.csv,5949,hostplant-006079,アケボノスミレ,,スミレ科,アケボノスミレ
normalized_data/hostplants.csv,5950,hostplant-006080,ヒメスミレ,,スミレ科,ヒメスミレ
normalized_data/hostplants.csv,5954,hostplant-006084,ナガバノスミレサイシン,,スミレ科,ナガバノスミレサイシン
normalized_data/hostplants.csv,5955,hostplant-006085,エゾノタチツボスミレ,,スミレ科,エゾノタチツボスミレ
normalized_data/hostplants.csv,5956,hostplant-006086,アイヌタチツボスミレ,,スミレ科,アイヌタチツボスミレ
normalized_data/hostplants.csv,5958,hostplant-006088,エゾアオイスミレ,,スミレ科,エゾノアオイスミレ
normalized_data/hostplants.csv,5959,hostplant-006089,ヒカゲスミレ,,スミレ科,ヒカゲスミレ
normalized_data/hostplants.csv,5963,hostplant-006093,オオタチツボスミレ,,スミレ科,オオタチツボスミレ
normalized_data/hostplants.csv,5964,hostplant-006094,ナガバノタチツボスミレ,,スミレ科,ナガバタチツボスミレ
normalized_data/hostplants.csv,5965,hostplant-006095,ニオイタチツボスミレ,,スミレ科,ニオイタチツボスミレ
normalized_data/hostplants.csv,5966,hostplant-006096,アケボノスミレ,,スミレ科,アケボノスミレ
normalized_data/hostplants.csv,5967,hostplant-006097,ヒカゲスミレ,,スミレ科,ヒカゲスミレ
normalized_data/hostplants.csv,5968,hostplant-006098,コスミレ,,スミレ科,コスミレ
normalized_data/hostplants.csv,5972,hostplant-006102,ノジスミレ,,スミレ科,ノジスミレ
normalized_data/hostplants.csv,5973,hostplant-006103,アリアケスミレ,,スミレ科,アリアケスミレ
normalized_data/hostplants.csv,5974,hostplant-006104,ヒメスミレ,,スミレ科,ヒメスミレ
normalized_data/hostplants.csv,5975,hostplant-006105,コスミレ,,スミレ科,コスミレ
normalized_data/hostplants.csv,5979,hostplant-006109,コスミレ,,スミレ科,コスミレ
normalized_data/hostplants.csv,5980,hostplant-006110,ノジスミレ,,スミレ科,ノジスミレ
normalized_data/hostplants.csv,5982,hostplant-006112,リュウキュウコスミレ,,スミレ科,リュウキュウコスミレ
normalized_data/hostplants.csv,5983,hostplant-006113,リュウキュウシロスミレ,,スミレ科,リュウキュウシロスミレ
normalized_data/hostplants.csv,5991,hostplant-006121,ミサオノキ,,アカネ科,ミサオノキ
normalized_data/hostplants.csv,5993,hostplant-006123,ユキヤナギ,,バラ科,ユキヤナギ
normalized_data/hostplants.csv,6002,hostplant-006132,タイワンクズ,,マメ科,タイワンクズ
normalized_data/hostplants.csv,6003,hostplant-006133,トビカズラ,,マメ科,トビカズラ
normalized_data/hostplants.csv,6007,hostplant-006137,ユキヤナギ,,バラ科,ユキヤナギ
normalized_data/hostplants.csv,6009,hostplant-006139,ニンドウ,,スイカズラ科,スイカズラ
normalized_data/hostplants.csv,6011,hostplant-006141,ヒョウタンボク,,スイカズラ科,キンギンボク
normalized_data/hostplants.csv,6017,hostplant-006147,トビカズラ,,マメ科,トビカズラ
normalized_data/hostplants.csv,6018,hostplant-006148,コウシュンモダマ,,マメ科,ヒメモダマ
normalized_data/hostplants.csv,6019,hostplant-006149,エノキ,ニレ科,アサ科,エノキ
normalized_data/hostplants.csv,6020,hostplant-006150,エノキ,ニレ科,アサ科,エノキ
normalized_data/hostplants.csv,6021,hostplant-006151,エゾエノキ,,アサ科,エゾエノキ
normalized_data/hostplants.csv,6022,hostplant-006152,リュウキュウエノキ,,アサ科,クワノハエノキ
normalized_data/hostplants.csv,6025,hostplant-006155,エノキ,ニレ科,アサ科,エノキ
normalized_data/hostplants.csv,6026,hostplant-006156,エゾエノキ,,アサ科,エゾエノキ
normalized_data/hostplants.csv,6028,hostplant-006158,ヒエスゲ,,カヤツリグサ科,ヒエスゲ
normalized_data/hostplants.csv,6030,hostplant-006160,イワスゲ,,カヤツリグサ科,イワスゲ
normalized_data/hostplants.csv,6031,hostplant-006161,ヒカゲスゲ,,カヤツリグサ科,ヒカゲスゲ
normalized_data/hostplants.csv,6032,hostplant-006162,アゼスゲ,,カヤツリグサ科,アゼスゲ
normalized_data/hostplants.csv,6033,hostplant-006163,カサスゲ,,カヤツリグサ科,カサスゲ
normalized_data/hostplants.csv,6034,hostplant-006164,アブラシバ,,カヤツリグサ科,アブラシバ
normalized_data/hostplants.csv,6035,hostplant-006165,シバスゲ,,カヤツリグサ科,シバスゲ
normalized_data/hostplants.csv,6040,hostplant-006170,ササガヤ,,イネ科,ササガヤ
normalized_data/hostplants.csv,6043,hostplant-006173,カヤ,,イチイ科,カヤ
normalized_data/hostplants.csv,6048,hostplant-006178,リュウキュウチク,,イネ科,リュウキュウチク
normalized_data/hostplants.csv,6065,hostplant-006195,リュウキュウチク,,イネ科,リュウキュウチク
normalized_data/hostplants.csv,6069,hostplant-006199,イワノガリヤス,,イネ科,イワノガリヤス
normalized_data/hostplants.csv,6080,hostplant-006210,カヤ,,イチイ科,カヤ
normalized_data/hostplants.csv,6093,hostplant-006223,カンザンチク,,イネ科,カンザンチク
normalized_data/hostplants.csv,6106,hostplant-006236,オカメザサ,,イネ科,オカメザサ
normalized_data/hostplants.csv,6108,hostplant-006238,ホウライイケマ,,キョウチクトウ科,ホウライイケマ
normalized_data/hostplants.csv,6110,hostplant-006240,リュウキュウガシワ,,キョウチクトウ科,リュウキュウガシワ
normalized_data/hostplants.csv,6111,hostplant-006241,ツルモウリンカ,ガガイモ科,キョウチクトウ科,ツルモウリンカ
normalized_data/hostplants.csv,6112,hostplant-006242,コイケマ,,キョウチクトウ科,コイケマ
normalized_data/hostplants.csv,6113,hostplant-006243,サクララン,,キョウチクトウ科,サクララン
normalized_data/hostplants.csv,6118,hostplant-006248,イケマ,,キョウチクトウ科,イケマ
normalized_data/hostplants.csv,6119,hostplant-006249,コイケマ,,キョウチクトウ科,コイケマ
normalized_data/hostplants.csv,6120,hostplant-006250,サクララン,,キョウチクトウ科,サクララン
normalized_data/hostplants.csv,6122,hostplant-006252,オオカモメヅル,,キョウチクトウ科,オオカモメヅル
normalized_data/hostplants.csv,6123,hostplant-006253,フウセントウワタ,ガガイモ科,キョウチクトウ科,フウセントウワタ
normalized_data/hostplants.csv,6124,hostplant-006254,トウワタ,,キョウチクトウ科,トウワタ
normalized_data/hostplants.csv,6125,hostplant-006255,ツルモウリンカ,ガガイモ科,キョウチクトウ科,ツルモウリンカ
normalized_data/hostplants.csv,6126,hostplant-006256,トウワタ,,キョウチクトウ科,トウワタ
normalized_data/hostplants.csv,6127,hostplant-006257,フウセントウワタ,ガガイモ科,キョウチクトウ科,フウセントウワタ
normalized_data/hostplants.csv,6129,hostplant-006259,ミフクラギ,,キョウチクトウ科,ミフクラギ
normalized_data/hostplants.csv,6134,hostplant-006265,ホソバイヌビワ,,クワ科,ホソバイヌビワ
normalized_data/hostplants.csv,6140,hostplant-006271,アサガオ,,ヒルガオ科,アサガオ
normalized_data/hostplants.csv,6148,hostplant-006279,コシアブラ,,ウコギ科,コシアブラ
normalized_data/hostplants.csv,6150,hostplant-006281,ニガカシュウ,,ヤマノイモ科,ニガカシュウ
normalized_data/hostplants.csv,6152,hostplant-006283,オニドコロ,,ヤマノイモ科,オニドコロ
normalized_data/hostplants.csv,6153,hostplant-006284,タチドコロ,,ヤマノイモ科,タチドコロ
normalized_data/hostplants.csv,6154,hostplant-006285,カエデドコロ,,ヤマノイモ科,カエデドコロ
normalized_data/hostplants.csv,6156,hostplant-006287,エゾノヘビイチゴ,,バラ科,エゾヘビイチゴ
normalized_data/hostplants.csv,6157,hostplant-006288,ミツバツチグリ,,バラ科,ミツバツチグリ
normalized_data/hostplants.csv,6158,hostplant-006289,テリハキンバイ,,バラ科,テリハキンバイ
normalized_data/hostplants.csv,6160,hostplant-006291,ミツバツチグリ,,バラ科,ミツバツチグリ
normalized_data/hostplants.csv,6169,hostplant-006300,ツルヨシ,,イネ科,ツルヨシ
normalized_data/hostplants.csv,6182,hostplant-006313,ヌカキビ,,イネ科,ヌカキビ
normalized_data/hostplants.csv,6185,hostplant-006316,チゴザサ,,イネ科,チゴザサ
normalized_data/hostplants.csv,6186,hostplant-006317,スズメガヤ,,イネ科,スズメガヤ
normalized_data/hostplants.csv,6190,hostplant-006321,ツルヨシ,,イネ科,ツルヨシ
normalized_data/hostplants.csv,6192,hostplant-006323,カヤ,,イチイ科,カヤ
normalized_data/hostplants.csv,6205,hostplant-006336,カンショ,,ヒルガオ科,サツマイモ
normalized_data/hostplants.csv,6207,hostplant-006338,バショウ,,バショウ科,バショウ
normalized_data/hostplants.csv,6208,hostplant-006339,イトバショウ,,バショウ科,リュウキュウバショウ
normalized_data/hostplants.csv,6211,hostplant-006342,ハナミョウガ,,ショウガ科,ハナミョウガ
normalized_data/hostplants.csv,6212,hostplant-006343,アオノクマタケラン,,ショウガ科,アオノクマタケラン
normalized_data/hostplants.csv,6214,hostplant-006345,ハナミョウガ,,ショウガ科,ハナミョウガ
normalized_data/hostplants.csv,6222,hostplant-006353,マコモ,,イネ科,マコモ
normalized_data/hostplants.csv,6229,hostplant-006360,マコモ,,イネ科,マコモ
normalized_data/hostplants.csv,6238,hostplant-006373,エノコログサ,,イネ科,エノコログサ
normalized_data/hostplants.csv,6244,hostplant-006389,アカバナ,,アカバナ科,アカバナ
normalized_data/hostplants.csv,6245,hostplant-006399,ハナショウブ,,アヤメ科,ハナショウブ
normalized_data/hostplants.csv,6246,hostplant-006400,シャガ,,アヤメ科,シャガ
normalized_data/hostplants.csv,6247,hostplant-006401,アヤメ類,,アヤメ科,アヤメ
normalized_data/hostplants.csv,6253,hostplant-006409,アケビ類,,アケビ科,アケビ
normalized_data/hostplants.csv,6254,hostplant-006412,ヒイラギモクセイ,,モクセイ科,ヒイラギモクセイ
normalized_data/hostplants.csv,6267,hostplant-006464,ノキシノブ,,ウラボシ科,ノキシノブ
normalized_data/hostplants.csv,6268,hostplant-006465,マメヅタ,,ウラボシ科,マメヅタ
normalized_data/hostplants.csv,6276,hostplant-006504,キチジョウソウ,,クサスギカズラ科,キチジョウソウ
normalized_data/hostplants.csv,6277,hostplant-006506,ネズミモチ類,,モクセイ科,ネズミモチ
normalized_data/hostplants.csv,6281,hostplant-006529,エゾオオバコ,,オオバコ科,エゾオオバコ
normalized_data/hostplants.csv,6282,hostplant-006530,イワヨモギ,,キク科,イワヨモギ
normalized_data/hostplants.csv,6291,hostplant-006546,サトウダイコン,,ヒユ科,テンサイ
normalized_data/hostplants.csv,6294,hostplant-006550,サンショウ,,ミカン科,サンショウ
normalized_data/hostplants.csv,6297,hostplant-006562,コニシキソウ,,トウダイグサ科,コニシキソウ
normalized_data/hostplants.csv,6301,hostplant-006575,オオバコ類,,オオバコ科,オオバコ
normalized_data/hostplants.csv,6305,hostplant-006586,ヒメジョオン,,キク科,ヒメジョオン
normalized_data/hostplants.csv,6313,hostplant-006604,サルトリイバラ,,サルトリイバラ科,サルトリイバラ
normalized_data/hostplants.csv,6316,hostplant-006607,エビヅル,,ブドウ科,エビヅル
normalized_data/hostplants.csv,6319,hostplant-006617,ホオズキ,,ナス科,ホオズキ
normalized_data/hostplants.csv,6320,hostplant-006618,イヌホオズキ,,ナス科,イヌホオズキ
normalized_data/hostplants.csv,6323,hostplant-006626,オニユリ,,ユリ科,オニユリ
normalized_data/hostplants.csv,6325,hostplant-006628,ホトトギス類,,ユリ科,ホトトギス
normalized_data/hostplants.csv,6326,hostplant-006630,ススキ類,,イネ科,ススキ
normalized_data/hostplants.csv,6330,hostplant-006658,ガマズミ,,ガマズミ科,ガマズミ
normalized_data/hostplants.csv,6331,hostplant-006659,ヤブウツギ,,スイカズラ科,ヤブウツギ
normalized_data/hostplants.csv,6340,hostplant-006695,ブタクサ,,キク科,ブタクサ
normalized_data/hostplants.csv,6341,hostplant-006696,オオブタクサ,,キク科,オオブタクサ
normalized_data/hostplants.csv,6342,hostplant-006697,ガマズミ類,,ガマズミ科,ガマズミ
normalized_data/hostplants.csv,6343,hostplant-006698,オオカメノキ,,ガマズミ科,オオカメノキ
normalized_data/hostplants.csv,6344,hostplant-006699,ゴマギ,レンプクソウ科,ガマズミ科,ゴマキ
normalized_data/hostplants.csv,6346,hostplant-006702,ハコヤナギ類,,ヤナギ科,ヤマナラシ
normalized_data/hostplants.csv,6347,hostplant-006705,サンゴジュ,,ガマズミ科,サンゴジュ
normalized_data/hostplants.csv,6348,hostplant-006706,ガマズミ類,,ガマズミ科,ガマズミ
normalized_data/hostplants.csv,6349,hostplant-006707,ゴマギ,レンプクソウ科,ガマズミ科,ゴマキ
normalized_data/hostplants.csv,6351,hostplant-006709,トサミズキ,,マンサク科,トサミズキ
normalized_data/hostplants.csv,6352,hostplant-006711,エノキ,ニレ科,アサ科,エノキ
normalized_data/hostplants.csv,6356,hostplant-006719,オオバアサガラ,,エゴノキ科,オオバアサガラ
normalized_data/hostplants.csv,6358,hostplant-006722,ヤシャブシ類,,カバノキ科,ヤシャブシ
normalized_data/hostplants.csv,6359,hostplant-006723,シラカバ,,カバノキ科,シラカンバ
normalized_data/hostplants.csv,6367,hostplant-006735,ハコベ,,ナデシコ科,コハコベ
normalized_data/hostplants.csv,6369,hostplant-006739,イタビ類,,クワ科,イヌビワ
normalized_data/hostplants.csv,6378,hostplant-006756,クマヤナギ類,,クロウメモドキ科,クマヤナギ
normalized_data/hostplants.csv,6399,hostplant-006798,ポンカン類,,ミカン科,ポンカン
normalized_data/hostplants.csv,6403,hostplant-006804,カラスウリ,,ウリ科,カラスウリ
normalized_data/hostplants.csv,6404,hostplant-006805,シラヤマギク,,キク科,シラヤマギク
normalized_data/hostplants.csv,6412,hostplant-006819,ビナンカズラ,,マツブサ科,サネカズラ
normalized_data/hostplants.csv,6428,hostplant-006837,インゲン,,マメ科,インゲンマメ
normalized_data/hostplants.csv,6429,hostplant-006838,ベニバナインゲン,,マメ科,ベニバナインゲン
normalized_data/hostplants.csv,6436,hostplant-006853,ヤブツルアズキ,,マメ科,ヤブツルアズキ
normalized_data/hostplants.csv,6437,hostplant-006854,ヒメクズ,,マメ科,ノアズキ
normalized_data/hostplants.csv,6440,hostplant-006858,エンジュ,,マメ科,エンジュ
normalized_data/hostplants.csv,6445,hostplant-006865,ソラマメ,,マメ科,ソラマメ
